Benchmark: bp4-qd (Strike-Slip Fault in a 3D Wholespace)
9.924091152111E+09 13.4234 1.407034335544E-002 -0.949853 -3.70916 -2.619314794097E+001 -4.559110522379E-002 -4.665185314141E-001
9.924091152281E+09 13.4423 1.403519546022E-002 -0.958807 -3.6612 -2.619975067188E+001 -5.198862898845E-002 -4.576223322282E-001
9.924091152445E+09 13.4601 1.399770463136E-002 -0.967272 -3.62029 -2.620601553834E+001 -5.826166514546E-002 -4.491953075378E-001
9.924091152593E+09 13.476 1.396075351961E-002 -0.974797 -3.58918 -2.621161670014E+001 -6.369514568425E-002 -4.416816592196E-001
9.924091152744E+09 13.4919 1.392048208542E-002 -0.9824 -3.56121 -2.621719797766E+001 -6.914680345610E-002 -4.341422100599E-001
9.924091152885E+09 13.5064 1.388070749018E-002 -0.989363 -3.53791 -2.622233536694E+001 -7.415147233957E-002 -4.272193490996E-001
9.924091153032E+09 13.5214 1.383700181278E-002 -0.996564 -3.51687 -2.622760431208E+001 -7.914953640987E-002 -4.200885077889E-001
9.924091153199E+09 13.538 1.378502194112E-002 -1.0047 -3.49556 -2.623345181371E+001 -8.472219820400E-002 -4.121029755924E-001
9.924091153348E+09 13.5526 1.373666917661E-002 -1.01188 -3.47913 -2.623860184240E+001 -8.947250909125E-002 -4.050604146827E-001
9.924091153510E+09 13.5682 1.368171890538E-002 -1.01979 -3.46327 -2.624412555349E+001 -9.452702682801E-002 -3.974031387966E-001
9.924091153651E+09 13.5816 1.363267952046E-002 -1.02666 -3.4513 -2.624885035755E+001 -9.873279986396E-002 -3.908034894429E-001
9.924091153793E+09 13.5949 1.358162687879E-002 -1.03366 -3.44071 -2.625360250705E+001 -1.028350191774E-001 -3.841153631805E-001
9.924091153948E+09 13.609 1.352487461983E-002 -1.0414 -3.43053 -2.625868948115E+001 -1.071888079257E-001 -3.768348865178E-001
9.924091154109E+09 13.6236 1.346445721939E-002 -1.04958 -3.42177 -2.626398105900E+001 -1.114730435279E-001 -3.691977769024E-001
9.924091154255E+09 13.6365 1.340875585620E-002 -1.05717 -3.41483 -2.626873589719E+001 -1.152878092337E-001 -3.622137871302E-001
9.924091154388E+09 13.648 1.335722165281E-002 -1.06429 -3.40964 -2.627306058689E+001 -1.186211459960E-001 -3.557547437523E-001
9.924091154532E+09 13.6603 1.330082350664E-002 -1.0722 -3.4052 -2.627776343956E+001 -1.220644678269E-001 -3.486478544811E-001
9.924091154671E+09 13.672 1.324605408202E-002 -1.08011 -3.40162 -2.628227324170E+001 -1.253595994040E-001 -3.416688249065E-001
9.924091154803E+09 13.6829 1.319340754365E-002 -1.08796 -3.39941 -2.628660222387E+001 -1.283186808903E-001 -3.348418248871E-001
9.924091154950E+09 13.6947 1.313487008765E-002 -1.09701 -3.39798 -2.629144784360E+001 -1.314768964131E-001 -3.270690262132E-001
9.924091155118E+09 13.708 1.306743067251E-002 -1.10802 -3.39746 -2.629705488939E+001 -1.350413550661E-001 -3.178092096313E-001
9.924091155287E+09 13.721 1.299997763919E-002 -1.11968 -3.3987 -2.630279189407E+001 -1.383528794859E-001 -3.081309150071E-001
9.924091155470E+09 13.7347 1.292708528921E-002 -1.13323 -3.40319 -2.630916366949E+001 -1.413010788273E-001 -2.970900591704E-001
9.924091155648E+09 13.7476 1.285704296241E-002 -1.14733 -3.40702 -2.631553176033E+001 -1.447161525312E-001 -2.857749316049E-001
9.924091155797E+09 13.7581 1.279872703892E-002 -1.15981 -3.40942 -2.632105482329E+001 -1.481482640547E-001 -2.758289960653E-001
9.924091155998E+09 13.7717 1.272134718759E-002 -1.17775 -3.41819 -2.632869801369E+001 -1.513528339641E-001 -2.617439440255E-001
9.924091156206E+09 13.7852 1.264268819335E-002 -1.19777 -3.4283 -2.633696895595E+001 -1.548946517129E-001 -2.461937369172E-001
9.924091156473E+09 13.8016 1.254553725795E-002 -1.22569 -3.44997 -2.634800350791E+001 -1.572066911833E-001 -2.248486062531E-001
9.924091156756E+09 13.8179 1.244754727265E-002 -1.25819 -3.47207 -2.636030579380E+001 -1.610924243802E-001 -2.003637362311E-001
9.924091157078E+09 13.8348 1.234256607456E-002 -1.29874 -3.50138 -2.637491265941E+001 -1.654043179862E-001 -1.703157542075E-001
9.924091157483E+09 13.8539 1.222100966091E-002 -1.3555 -3.54553 -2.639392011682E+001 -1.704020421843E-001 -1.292133269251E-001
9.924091158036E+09 13.8761 1.207607508416E-002 -1.44371 -3.62271 -2.642019121761E+001 -1.749595001889E-001 -6.753451561641E-002
9.924091158758E+09 13.8985 1.192545453630E-002 -1.57612 -3.74526 -2.645269696236E+001 -1.791980385720E-001 2.040672960693E-002
9.924091159936E+09 13.9225 1.176168237384E-002 -1.82313 -3.98531 -2.649509383206E+001 -1.823828028920E-001 1.722502337583E-001
9.924091162271E+09 13.9433 1.161844415933E-002 -2.31201 -4.47377 -2.653956135966E+001 -1.828656258970E-001 4.464052023869E-001
9.924091167792E+09 13.9549 1.153838506459E-002 -3.06398 -5.22821 -2.658077846234E+001 -1.821144219388E-001 8.499255652450E-001
9.924091181795E+09 13.9596 1.150652545521E-002 -3.89675 -6.06249 -2.662483574229E+001 -1.817800194842E-001 1.295743931740E+000
9.924091217634E+09 13.9613 1.149457987687E-002 -4.72516 -6.89138 -2.666102219080E+001 -1.818257307889E-001 1.734124675260E+000
9.924091296710E+09 13.962 1.149024788765E-002 -5.4624 -7.62871 -2.668763194561E+001 -1.819683647015E-001 2.120524851716E+000
9.924091557960E+09 13.9623 1.148808795797E-002 -6.36203 -8.52906 -2.672115589844E+001 -1.818976501064E-001 2.592736931765E+000
9.924092195767E+09 13.9624 1.148733856872E-002 -7.15753 -9.325 -2.675310101164E+001 -1.819298667397E-001 3.011831906269E+000
9.924093946388E+09 13.9624 1.148701864907E-002 -7.97537 -10.1437 -2.678710568427E+001 -1.817890156227E-001 3.443468680895E+000
9.924097752916E+09 13.9625 1.148689802310E-002 -8.67718 -10.8466 -2.682290285715E+001 -1.815926942752E-001 3.818290903866E+000
9.924105596828E+09 13.9625 1.148684450006E-002 -9.30883 -11.4789 -2.686022836459E+001 -1.815578884622E-001 4.159055720631E+000
9.924123665601E+09 13.9625 1.148681637531E-002 -9.95796 -12.1288 -2.690232096563E+001 -1.815363001186E-001 4.511743904447E+000
9.924155176478E+09 13.9625 1.148680383909E-002 -10.4936 -12.6654 -2.694213824503E+001 -1.813868195885E-001 4.806168764655E+000
9.924214223420E+09 13.9625 1.148679680369E-002 -11.0026 -13.1754 -2.698615622216E+001 -1.812633797604E-001 5.090056887191E+000
9.924316200135E+09 13.9625 1.148679284340E-002 -11.4663 -13.6399 -2.703147661593E+001 -1.812572646138E-001 5.352215859158E+000
9.924474378737E+09 13.9625 1.148679058182E-002 -11.8695 -14.0441 -2.707581900214E+001 -1.811235163924E-001 5.583418033812E+000
9.924757476036E+09 13.9625 1.148678900327E-002 -12.281 -14.4565 -2.712744771208E+001 -1.810676636867E-001 5.823661823932E+000
9.925191276991E+09 13.9625 1.148678801632E-002 -12.647 -14.8235 -2.717946092631E+001 -1.810143024396E-001 6.041426456595E+000
9.925616957570E+09 13.9625 1.148678753045E-002 -12.8815 -15.0588 -2.721661135044E+001 -1.809452792993E-001 6.183487295049E+000
9.926388002024E+09 13.9625 1.148678704999E-002 -13.1693 -15.3474 -2.726711753459E+001 -1.809342967636E-001 6.361124093291E+000
9.927529964507E+09 13.9625 1.148678667966E-002 -13.4465 -15.6257 -2.732197022642E+001 -1.808727889851E-001 6.536402295090E+000
9.929347104585E+09 13.9625 1.148678637156E-002 -13.7294 -15.9096 -2.738606036704E+001 -1.808457525049E-001 6.720646971605E+000
9.932364786917E+09 13.9625 1.148678610844E-002 -14.0199 -16.2014 -2.746353901956E+001 -1.808183263512E-001 6.917693170012E+000
9.937380904687E+09 13.9625 1.148678588466E-002 -14.3066 -16.4896 -2.755705992696E+001 -1.808133939186E-001 7.123514625112E+000
9.947449053130E+09 13.9625 1.148678566165E-002 -14.618 -16.803 -2.769061553466E+001 -1.808585542653E-001 7.368432241339E+000
9.968759224104E+09 13.9625 1.148678543299E-002 -14.9222 -17.1098 -2.788440227563E+001 -1.809958911347E-001 7.649996105394E+000
1.000312896065E+10 13.9625 1.148678522809E-002 -15.1257 -17.3163 -2.810299496354E+001 -1.811904969255E-001 7.897834004000E+000
1.004417618350E+10 13.9625 1.148678505422E-002 -15.2231 -17.4162 -2.830199400542E+001 -1.814365888457E-001 8.079488051098E+000
1.009029249020E+10 13.9625 1.148678488633E-002 -15.2568 -17.4525 -2.848806966222E+001 -1.815139297888E-001 8.220633674851E+000
1.014045314537E+10 13.9625 1.148678470894E-002 -15.2467 -17.4442 -2.866705003368E+001 -1.819305758538E-001 8.335180059663E+000
1.018945556624E+10 13.9625 1.148678452612E-002 -15.2107 -17.4095 -2.882669383217E+001 -1.823689165730E-001 8.423841652725E+000
1.023962178053E+10 13.9625 1.148678431963E-002 -15.1588 -17.36 -2.897809536904E+001 -1.823025210916E-001 8.499040328458E+000
1.029910514867E+10 13.9625 1.148678403745E-002 -15.083 -17.2858 -2.914708229284E+001 -1.826915057603E-001 8.574046022036E+000
1.036752548116E+10 13.9625 1.148678363684E-002 -14.9727 -17.1768 -2.933852483659E+001 -1.833681465243E-001 8.646827437395E+000
1.043066572074E+10 13.9625 1.148678315272E-002 -14.8484 -17.0536 -2.951809149082E+001 -1.840294054407E-001 8.704640950415E+000
1.048409373372E+10 13.9625 1.148678261277E-002 -14.732 -16.9389 -2.967032428298E+001 -1.842939171440E-001 8.748186929404E+000
1.055330758676E+10 13.9625 1.148678165491E-002 -14.5746 -16.7824 -2.986389241347E+001 -1.850902660549E-001 8.798795707962E+000
1.062429718907E+10 13.9625 1.148678023474E-002 -14.4126 -16.6212 -3.005458286238E+001 -1.859205889628E-001 8.845219571558E+000
1.069399347234E+10 13.9625 1.148677823142E-002 -14.2558 -16.4665 -3.023365040212E+001 -1.860798800618E-001 8.886426542376E+000
1.076078428912E+10 13.9625 1.148677550488E-002 -14.1036 -16.3148 -3.040160633560E+001 -1.869277020900E-001 8.922553211654E+000
1.084103775822E+10 13.9625 1.148677062910E-002 -13.9121 -16.1238 -3.060440304101E+001 -1.879796133022E-001 8.962323929827E+000
1.092544938103E+10 13.9625 1.148676247319E-002 -13.6984 -15.912 -3.082156202224E+001 -1.884755552349E-001 9.000557150007E+000
1.100762348181E+10 13.9625 1.148674931738E-002 -13.4709 -15.6842 -3.104303101575E+001 -1.899431540805E-001 9.034789464770E+000
1.108175758402E+10 13.9625 1.148672877069E-002 -13.2162 -15.4298 -3.127661879378E+001 -1.912381681705E-001 9.063498961012E+000
1.117430625125E+10 13.9625 1.148666895132E-002 -12.7458 -14.9585 -3.167847950935E+001 -1.941050734395E-001 9.096803628797E+000
1.125659490199E+10 13.9625 1.148648541635E-002 -12.1786 -14.3889 -3.214389051649E+001 -1.980360643211E-001 9.124182232178E+000
1.134406496962E+10 13.9627 1.148562662412E-002 -11.4989 -13.7082 -3.269167436668E+001 -2.018782236528E-001 9.150347949652E+000
1.142257657325E+10 13.9632 1.148222558980E-002 -10.8858 -13.0945 -3.317680997476E+001 -2.051784227303E-001 9.167969256919E+000
1.150635120836E+10 13.9655 1.146782048831E-002 -10.3121 -12.52 -3.360513607374E+001 -2.082031195702E-001 9.167288516031E+000
1.158483478458E+10 13.9718 1.142930073467E-002 -9.94907 -12.1576 -3.381185290532E+001 -2.092062808407E-001 9.123893568945E+000
1.167119778817E+10 13.9843 1.135183742512E-002 -9.7635 -11.9731 -3.379426013790E+001 -2.085624554380E-001 9.019353115420E+000
1.175780371119E+10 14.0006 1.125134645970E-002 -9.70026 -11.9111 -3.363963922795E+001 -2.070169838653E-001 8.884417892231E+000
1.183714804927E+10 14.0167 1.115224775390E-002 -9.68705 -11.9003 -3.346515865417E+001 -2.047952973901E-001 8.761230497692E+000
1.193018031223E+10 14.0359 1.103534782385E-002 -9.68177 -11.899 -3.327949217352E+001 -2.018082675431E-001 8.634525126686E+000
1.200882690421E+10 14.0528 1.093335083080E-002 -9.64818 -11.8692 -3.316278850724E+001 -1.993695652499E-001 8.539749455938E+000
1.209082733517E+10 14.0725 1.081542151751E-002 -9.5912 -11.816 -3.305779980498E+001 -1.970031662010E-001 8.441100136054E+000
1.217925476394E+10 14.0964 1.067375875608E-002 -9.55351 -11.7808 -3.293365799195E+001 -1.951198244841E-001 8.339305047210E+000
1.227259722678E+10 14.1227 1.051806287275E-002 -9.55087 -11.78 -3.281510426523E+001 -1.936069241151E-001 8.258768700668E+000
1.234989325614E+10 14.1442 1.039172379292E-002 -9.56172 -11.7934 -3.274897708115E+001 -1.920944908120E-001 8.220010236987E+000
1.243575828599E+10 14.1677 1.025423102867E-002 -9.55783 -11.7925 -3.271608191603E+001 -1.905976927611E-001 8.196079726025E+000
1.251918622794E+10 14.1916 1.011574422179E-002 -9.52784 -11.7649 -3.270500565154E+001 -1.894599613445E-001 8.173678644499E+000
1.260026394923E+10 14.2164 9.971964754444E-003 -9.50122 -11.7403 -3.268491621445E+001 -1.884896781135E-001 8.146943910349E+000
1.268352125960E+10 14.243 9.819127676714E-003 -9.49521 -11.7357 -3.265504342438E+001 -1.877026752435E-001 8.123973994263E+000
1.276727780286E+10 14.2696 9.666574231227E-003 -9.50011 -11.7435 -3.263433175601E+001 -1.863442635734E-001 8.112584383353E+000
1.284033794014E+10 14.2928 9.534539789591E-003 -9.49267 -11.7395 -3.263140580714E+001 -1.848458034529E-001 8.106902971355E+000
1.290935422299E+10 14.3155 9.406293349275E-003 -9.47158 -11.7208 -3.263246498809E+001 -1.838508107886E-001 8.097059332687E+000
1.297359084885E+10 14.3377 9.281323143611E-003 -9.45166 -11.7024 -3.262561012139E+001 -1.831639628996E-001 8.082519198102E+000
1.303348619404E+10 14.3592 9.161145744652E-003 -9.44247 -11.6946 -3.261143167811E+001 -1.825055549520E-001 8.068448795145E+000
1.309323648570E+10 14.3808 9.040448343212E-003 -9.442 -11.6957 -3.259667059980E+001 -1.817555463154E-001 8.058347839141E+000
1.316058793892E+10 14.4051 8.905071048741E-003 -9.44065 -11.6967 -3.258797570695E+001 -1.807260892905E-001 8.051858824030E+000
1.322240495725E+10 14.4278 8.779771853490E-003 -9.42914 -11.6878 -3.258726190154E+001 -1.796263355761E-001 8.045624431867E+000
1.328231954193E+10 14.4506 8.654574113103E-003 -9.4109 -11.6715 -3.258540819564E+001 -1.788049618564E-001 8.035262235489E+000
1.333511339510E+10 14.4714 8.540335553085E-003 -9.39704 -11.659 -3.257771767519E+001 -1.782236113880E-001 8.023191627887E+000
1.339778598717E+10 14.4968 8.401748144405E-003 -9.38966 -11.6535 -3.256322450025E+001 -1.773818650541E-001 8.009812986455E+000
1.344989436301E+10 14.5181 8.286085892687E-003 -9.38794 -11.6541 -3.255288799663E+001 -1.763554766089E-001 8.002043106125E+000
1.351677625739E+10 14.5456 8.137432432825E-003 -9.38108 -11.6505 -3.254689205142E+001 -1.750203343311E-001 7.994603603505E+000
1.357050849523E+10 14.5683 8.015999988098E-003 -9.3687 -11.6405 -3.254472913297E+001 -1.740644452419E-001 7.986966692192E+000
1.361938108140E+10 14.5895 7.902721534557E-003 -9.35628 -11.6296 -3.253998910802E+001 -1.734108688946E-001 7.977585714490E+000
1.366782701269E+10 14.611 7.788025726777E-003 -9.34793 -11.6227 -3.253136282515E+001 -1.727745078652E-001 7.967643520078E+000
1.371684497906E+10 14.6332 7.670830197351E-003 -9.34418 -11.6207 -3.252164652995E+001 -1.720389763091E-001 7.959274304153E+000
1.376450120841E+10 14.6548 7.556604938558E-003 -9.34103 -11.6197 -3.251497312071E+001 -1.711527780007E-001 7.953237595117E+000
1.380754448765E+10 14.6746 7.452891755871E-003 -9.33508 -11.6157 -3.251188030549E+001 -1.703644503612E-001 7.948195097453E+000
1.385951040607E+10 14.6989 7.325729016353E-003 -9.32355 -11.6064 -3.250894110063E+001 -1.694735341642E-001 7.940461913819E+000
1.390688823375E+10 14.7217 7.207204333179E-003 -9.31254 -11.5974 -3.250368393875E+001 -1.686952155760E-001 7.931443189514E+000
1.395401136356E+10 14.7448 7.087199256498E-003 -9.30454 -11.5914 -3.249570843878E+001 -1.678844835895E-001 7.922111426681E+000
1.399902290141E+10 14.7673 6.971408940229E-003 -9.29894 -11.5881 -3.248807301605E+001 -1.669469313886E-001 7.914205029919E+000
1.403809836931E+10 14.7871 6.870152465875E-003 -9.29318 -11.5846 -3.248306131449E+001 -1.660500135939E-001 7.907975123627E+000
1.408601962028E+10 14.8117 6.744422943381E-003 -9.28281 -11.5768 -3.247845571049E+001 -1.650334184845E-001 7.899709950996E+000
1.413307951166E+10 14.8366 6.618221772061E-003 -9.27035 -11.5663 -3.247294406018E+001 -1.642900713038E-001 7.889794752408E+000
1.418049927712E+10 14.8624 6.488034903569E-003 -9.25885 -11.557 -3.246476429042E+001 -1.634168788708E-001 7.878575586248E+000
1.422247681974E+10 14.8858 6.370709084686E-003 -9.25014 -11.5504 -3.245659329440E+001 -1.625649439275E-001 7.868761526496E+000
1.426056163044E+10 14.9074 6.262715290251E-003 -9.24191 -11.5441 -3.244984818234E+001 -1.618299234287E-001 7.860137215130E+000
1.430485081469E+10 14.9331 6.134868571959E-003 -9.23044 -11.5349 -3.244278862898E+001 -1.609229127933E-001 7.849683025428E+000
1.434505114762E+10 14.9571 6.016376718910E-003 -9.21911 -11.5262 -3.243569524795E+001 -1.599468656729E-001 7.839273407429E+000
1.438256906949E+10 14.98 5.903681553305E-003 -9.20965 -11.5188 -3.242770780225E+001 -1.591330161581E-001 7.829204346571E+000
1.442136072187E+10 15.0041 5.785428293027E-003 -9.20191 -11.5135 -3.241883364352E+001 -1.582164456772E-001 7.819402206495E+000
1.445428512349E+10 15.025 5.684117550541E-003 -9.19644 -11.5104 -3.241186473991E+001 -1.572966136032E-001 7.812006420450E+000
1.448945495638E+10 15.0475 5.575175107241E-003 -9.19105 -11.5075 -3.240538559167E+001 -1.563910336487E-001 7.804982427432E+000
1.452186487638E+10 15.0685 5.474106874142E-003 -9.18676 -11.5048 -3.239995195576E+001 -1.557659183580E-001 7.799205259299E+000
1.455388246536E+10 15.0894 5.373843554171E-003 -9.18384 -11.504 -3.239483001130E+001 -1.549797749976E-001 7.794319137819E+000
1.458578862376E+10 15.1103 5.273979034242E-003 -9.18244 -11.5051 -3.239024891979E+001 -1.540836495137E-001 7.790553180995E+000
1.461546843946E+10 15.1298 5.181388726377E-003 -9.1821 -11.5067 -3.238688434551E+001 -1.533610925888E-001 7.788132929653E+000
1.464776071346E+10 15.151 5.081101430032E-003 -9.18215 -11.5091 -3.238440848825E+001 -1.525376621004E-001 7.786502437047E+000
1.467794611007E+10 15.1709 4.987954171702E-003 -9.1823 -11.5123 -3.238299865147E+001 -1.514799809612E-001 7.785635017795E+000
1.470309017542E+10 15.1874 4.910898017624E-003 -9.18255 -11.5149 -3.238223505351E+001 -1.506298101156E-001 7.785243018346E+000
1.473548911581E+10 15.2087 4.812264260346E-003 -9.18313 -11.5181 -3.238158556162E+001 -1.497501877627E-001 7.785098613009E+000
1.476544202873E+10 15.2283 4.721731331903E-003 -9.18387 -11.5213 -3.238131608388E+001 -1.488947499779E-001 7.785284437021E+000
1.479979458431E+10 15.2508 4.618732047858E-003 -9.18464 -11.5248 -3.238143849593E+001 -1.479693973412E-001 7.785749623678E+000
1.482692607478E+10 15.2685 4.537843977864E-003 -9.18494 -11.5262 -3.238182869573E+001 -1.475839759978E-001 7.786158294452E+000
1.485504098708E+10 15.2869 4.454192580907E-003 -9.1846 -11.5266 -3.238248544481E+001 -1.473430698505E-001 7.786426347460E+000
1.487891567724E+10 15.3025 4.383141302584E-003 -9.18335 -11.5259 -3.238325505544E+001 -1.471415209478E-001 7.786315753212E+000
1.490757623156E+10 15.3213 4.297491651409E-003 -9.17982 -11.5225 -3.238444650012E+001 -1.471001505111E-001 7.785347846943E+000
1.492950182826E+10 15.3359 4.231261279861E-003 -9.1747 -11.5167 -3.238556447874E+001 -1.473550394480E-001 7.783534779901E+000
1.495237499425E+10 15.3514 4.160902852702E-003 -9.16583 -11.5066 -3.238690704557E+001 -1.477788306928E-001 7.779997170101E+000
1.496733420381E+10 15.3617 4.113818431119E-003 -9.15722 -11.497 -3.238785491866E+001 -1.481100442364E-001 7.776328512002E+000
1.498448452713E+10 15.3738 4.058295946790E-003 -9.14348 -11.4817 -3.238897752179E+001 -1.486612658999E-001 7.770210635965E+000
1.499940254640E+10 15.3847 4.008056696542E-003 -9.12684 -11.4626 -3.238997843812E+001 -1.494872238409E-001 7.762561521099E+000
1.501652769541E+10 15.3979 3.946978176703E-003 -9.09964 -11.4309 -3.239127729884E+001 -1.510615158886E-001 7.749831817098E+000
1.502875197920E+10 15.4079 3.900017969347E-003 -9.07186 -11.3985 -3.239263273144E+001 -1.526741764912E-001 7.736853361664E+000
1.503900740345E+10 15.4169 3.857317964796E-003 -9.03937 -11.3605 -3.239477638980E+001 -1.546423282519E-001 7.722047049076E+000
1.504599010148E+10 15.4235 3.825624898464E-003 -9.00871 -11.3238 -3.239787288670E+001 -1.568429392642E-001 7.708795333208E+000
1.505046606898E+10 15.428 3.803609154671E-003 -8.98201 -11.291 -3.240199190609E+001 -1.590715418910E-001 7.698204338851E+000
1.505363205945E+10 15.4314 3.786813940125E-003 -8.95529 -11.2573 -3.240843825439E+001 -1.616706106131E-001 7.689157786944E+000
1.505488473534E+10 15.4328 3.779722903697E-003 -8.93828 -11.2346 -3.241492416319E+001 -1.638396108165E-001 7.684992816366E+000
1.505521531257E+10 15.4332 3.777772138886E-003 -8.92938 -11.2217 -3.241977585583E+001 -1.653792193425E-001 7.683787741563E+000
1.505529038410E+10 15.4333 3.777318189966E-003 -8.92437 -11.214 -3.242308504888E+001 -1.664203002710E-001 7.683499502189E+000
1.505531250821E+10 15.4333 3.777182199409E-003 -8.92027 -11.2075 -3.242601783486E+001 -1.673471188409E-001 7.683411635772E+000
1.505531914351E+10 15.4333 3.777140823691E-003 -8.91656 -11.2016 -3.242875172973E+001 -1.682135413545E-001 7.683384507906E+000
1.505532142933E+10 15.4333 3.777126369181E-003 -8.91254 -11.1952 -3.243173592130E+001 -1.691604397287E-001 7.683374899917E+000
1.505532213445E+10 15.4333 3.777121843775E-003 -8.90853 -11.1888 -3.243473053492E+001 -1.701118590857E-001 7.683371849422E+000
1.505532237327E+10 15.4333 3.777120287475E-003 -8.90413 -11.1818 -3.243801405001E+001 -1.711570293062E-001 7.683370785672E+000
1.505532244506E+10 15.4333 3.777119812072E-003 -8.89985 -11.175 -3.244121026299E+001 -1.721717503123E-001 7.683370456119E+000
1.505532247203E+10 15.4333 3.777119630461E-003 -8.89451 -11.1666 -3.244519725181E+001 -1.734235371578E-001 7.683370328403E+000
1.505532248038E+10 15.4333 3.777119573042E-003 -8.88889 -11.1577 -3.244940089979E+001 -1.747305838756E-001 7.683370287354E+000
1.505532248388E+10 15.4333 3.777119548476E-003 -8.88266 -11.1478 -3.245405149300E+001 -1.762387971276E-001 7.683370269490E+000
1.505532248570E+10 15.4333 3.777119535361E-003 -8.87654 -11.1379 -3.245862538694E+001 -1.778126974040E-001 7.683370259797E+000
1.505532248685E+10 15.4333 3.777119526909E-003 -8.87097 -11.1295 -3.246278709877E+001 -1.789978328862E-001 7.683370253456E+000
1.505532248767E+10 15.4333 3.777119520776E-003 -8.86596 -11.1219 -3.246653333411E+001 -1.800747549227E-001 7.683370248791E+000
1.505532248840E+10 15.4333 3.777119515215E-003 -8.86054 -11.1131 -3.247057476808E+001 -1.815331240133E-001 7.683370244511E+000
1.505532248899E+10 15.4333 3.777119510662E-003 -8.85545 -11.105 -3.247438399399E+001 -1.828053420212E-001 7.683370240970E+000
1.505532248962E+10 15.4333 3.777119505642E-003 -8.84903 -11.0956 -3.247917757251E+001 -1.840772556419E-001 7.683370237016E+000
1.505532249009E+10 15.4333 3.777119501833E-003 -8.8435 -11.0873 -3.248330865357E+001 -1.852904525387E-001 7.683370233975E+000
1.505532249060E+10 15.4333 3.777119497623E-003 -8.83662 -11.0761 -3.248844715079E+001 -1.871676679323E-001 7.683370230577E+000
1.505532249105E+10 15.4333 3.777119493815E-003 -8.82968 -11.0656 -3.249363459213E+001 -1.887519080424E-001 7.683370227467E+000
1.505532249148E+10 15.4333 3.777119490053E-003 -8.8221 -11.0547 -3.249929549362E+001 -1.902414905116E-001 7.683370224352E+000
1.505532249185E+10 15.4333 3.777119486733E-003 -8.81477 -11.0435 -3.250477090397E+001 -1.919454776542E-001 7.683370221568E+000
1.505532249217E+10 15.4333 3.777119483798E-003 -8.80775 -11.0324 -3.251001441012E+001 -1.938091950485E-001 7.683370219082E+000
1.505532249251E+10 15.4333 3.777119480577E-003 -8.79947 -11.02 -3.251619760010E+001 -1.956723113352E-001 7.683370216324E+000
1.505532249286E+10 15.4333 3.777119477197E-003 -8.79018 -11.0068 -3.252313717339E+001 -1.974932065762E-001 7.683370213392E+000
1.505532249321E+10 15.4333 3.777119473661E-003 -8.77973 -10.991 -3.253094910070E+001 -1.999818218730E-001 7.683370210284E+000
1.505532249351E+10 15.4333 3.777119470605E-003 -8.77006 -10.9763 -3.253816424138E+001 -2.023778420882E-001 7.683370207568E+000
1.505532249383E+10 15.4333 3.777119467153E-003 -8.75858 -10.9598 -3.254674616914E+001 -2.047793603776E-001 7.683370204465E+000
1.505532249409E+10 15.4333 3.777119464271E-003 -8.7485 -10.9457 -3.255427246496E+001 -2.067571109384E-001 7.683370201842E+000
1.505532249434E+10 15.4333 3.777119461334E-003 -8.73773 -10.9295 -3.256231610489E+001 -2.093711742860E-001 7.683370199142E+000
1.505532249459E+10 15.4333 3.777119458404E-003 -8.72658 -10.9131 -3.257064317225E+001 -2.120087368452E-001 7.683370196427E+000
1.505532249486E+10 15.4333 3.777119454985E-003 -8.71311 -10.8942 -3.258070534491E+001 -2.146979468265E-001 7.683370193225E+000
1.505532249512E+10 15.4333 3.777119451635E-003 -8.69942 -10.875 -3.259093364061E+001 -2.175419549302E-001 7.683370190053E+000
1.505532249537E+10 15.4333 3.777119448255E-003 -8.68515 -10.8542 -3.260158831442E+001 -2.208919108266E-001 7.683370186824E+000
1.505532249561E+10 15.4333 3.777119444780E-003 -8.67012 -10.8326 -3.261281688712E+001 -2.243589248260E-001 7.683370183481E+000
1.505532249585E+10 15.4333 3.777119441188E-003 -8.65424 -10.8109 -3.262467867841E+001 -2.274402429350E-001 7.683370179994E+000
1.505532249606E+10 15.4333 3.777119437795E-003 -8.63891 -10.7893 -3.263612373065E+001 -2.308223360096E-001 7.683370176676E+000
1.505532249630E+10 15.4333 3.777119433773E-003 -8.62043 -10.7629 -3.264992912064E+001 -2.351986642254E-001 7.683370172720E+000
1.505532249653E+10 15.4333 3.777119429689E-003 -8.60144 -10.7369 -3.266411128737E+001 -2.391358698025E-001 7.683370168683E+000
1.505532249675E+10 15.4333 3.777119425441E-003 -8.58146 -10.71 -3.267903473157E+001 -2.430788776740E-001 7.683370164456E+000
1.505532249697E+10 15.4333 3.777119421115E-003 -8.56089 -10.6816 -3.269438901974E+001 -2.476278995356E-001 7.683370160130E+000
1.505532249719E+10 15.4333 3.777119416266E-003 -8.53781 -10.6496 -3.271162545681E+001 -2.528862548090E-001 7.683370155275E+000
1.505532249742E+10 15.4333 3.777119411117E-003 -8.51329 -10.6169 -3.272993880083E+001 -2.578169339083E-001 7.683370150102E+000
1.505532249761E+10 15.4333 3.777119406294E-003 -8.49033 -10.5865 -3.274707901079E+001 -2.623971411245E-001 7.683370145246E+000
1.505532249779E+10 15.4333 3.777119401359E-003 -8.46701 -10.5541 -3.276449242378E+001 -2.681103666148E-001 7.683370140282E+000
