t;max_slip_rate;moment_rate
0.16754197272456E+11;-0.9001373E+01;0.3277997E+11
0.16780270371411E+11;-0.9001371E+01;0.3299214E+11
0.16806767639762E+11;-0.9001369E+01;0.3320981E+11
0.16833310187720E+11;-0.9001367E+01;0.3343014E+11
0.16857907137022E+11;-0.9001365E+01;0.3363453E+11
0.16883918363340E+11;-0.9001362E+01;0.3385035E+11
0.16908942270347E+11;-0.9001359E+01;0.3405867E+11
0.16935404595463E+11;-0.9001356E+01;0.3428084E+11
0.16960025665430E+11;-0.9001353E+01;0.3449034E+11
0.16984126183018E+11;-0.9001350E+01;0.3469971E+11
0.17010150416305E+11;-0.9001347E+01;0.3493126E+11
0.17034755266000E+11;-0.9001343E+01;0.3515532E+11
0.17059869957867E+11;-0.9001339E+01;0.3538883E+11
0.17083404467952E+11;-0.9001336E+01;0.3561106E+11
0.17108640878258E+11;-0.9001332E+01;0.3585159E+11
0.17133415836750E+11;-0.9001328E+01;0.3608929E+11
0.17157464464458E+11;-0.9001323E+01;0.3632166E+11
0.17181076238437E+11;-0.9001319E+01;0.3655096E+11
0.17204436928581E+11;-0.9001315E+01;0.3677968E+11
0.17229790649530E+11;-0.9001310E+01;0.3703130E+11
0.17253265506361E+11;-0.9001306E+01;0.3726621E+11
0.17277047045394E+11;-0.9001301E+01;0.3750436E+11
0.17299567056989E+11;-0.9001297E+01;0.3773063E+11
0.17324246093573E+11;-0.9001292E+01;0.3798080E+11
0.17348189271922E+11;-0.9001287E+01;0.3822667E+11
0.17371161937571E+11;-0.9001282E+01;0.3846603E+11
0.17393588420355E+11;-0.9001277E+01;0.3870366E+11
0.17416480187622E+11;-0.9001272E+01;0.3895176E+11
0.17440256768575E+11;-0.9001267E+01;0.3921591E+11
0.17463903447066E+11;-0.9001261E+01;0.3948213E+11
0.17486192372616E+11;-0.9001256E+01;0.3973282E+11
0.17507863162277E+11;-0.9001251E+01;0.3997583E+11
0.17531667465390E+11;-0.9001246E+01;0.4024379E+11
0.17555096349012E+11;-0.9001240E+01;0.4050932E+11
0.17577237615579E+11;-0.9001235E+01;0.4076098E+11
0.17598506906346E+11;-0.9001230E+01;0.4100376E+11
0.17621300405334E+11;-0.9001224E+01;0.4126789E+11
0.17643714856060E+11;-0.9001219E+01;0.4153272E+11
0.17666166139189E+11;-0.9001213E+01;0.4180009E+11
0.17687316676823E+11;-0.9001208E+01;0.4205273E+11
0.17708573292859E+11;-0.9001202E+01;0.4230899E+11
0.17731648156451E+11;-0.9001196E+01;0.4259276E+11
0.17753659843125E+11;-0.9001191E+01;0.4286957E+11
0.17775039888657E+11;-0.9001185E+01;0.4314137E+11
0.17795495717166E+11;-0.9001179E+01;0.4340296E+11
0.17818124736356E+11;-0.9001173E+01;0.4369502E+11
0.17839374620959E+11;-0.9001168E+01;0.4397136E+11
0.17860451542264E+11;-0.9001162E+01;0.4424478E+11
0.17880319236283E+11;-0.9001156E+01;0.4450082E+11
0.17901892094743E+11;-0.9001150E+01;0.4478050E+11
0.17923663651840E+11;-0.9001144E+01;0.4506872E+11
0.17944087519964E+11;-0.9001139E+01;0.4534367E+11
0.17963641298767E+11;-0.9001133E+01;0.4560937E+11
0.17984151255899E+11;-0.9001127E+01;0.4589139E+11
0.18005688416991E+11;-0.9001121E+01;0.4619267E+11
0.18025828568722E+11;-0.9001115E+01;0.4647953E+11
0.18045157309649E+11;-0.9001109E+01;0.4675772E+11
0.18064679233170E+11;-0.9001104E+01;0.4703997E+11
0.18085214990958E+11;-0.9001098E+01;0.4733949E+11
0.18105562349444E+11;-0.9001091E+01;0.4764002E+11
0.18124594756109E+11;-0.9001086E+01;0.4792193E+11
0.18143193573558E+11;-0.9001080E+01;0.4819636E+11
0.18162645585655E+11;-0.9001074E+01;0.4848427E+11
0.18182620305932E+11;-0.9001068E+01;0.4878346E+11
0.18201578756535E+11;-0.9001062E+01;0.4907047E+11
0.18219708302350E+11;-0.9001056E+01;0.4934760E+11
0.18238940640883E+11;-0.9001050E+01;0.4964525E+11
0.18258135952244E+11;-0.9001044E+01;0.4994709E+11
0.18277214157157E+11;-0.9001038E+01;0.5025325E+11
0.18295077167759E+11;-0.9001032E+01;0.5054443E+11
0.18313486933715E+11;-0.9001026E+01;0.5084615E+11
0.18331840361751E+11;-0.9001020E+01;0.5114857E+11
0.18350571631395E+11;-0.9001014E+01;0.5145856E+11
0.18368373693143E+11;-0.9001008E+01;0.5175282E+11
0.18385876925685E+11;-0.9001002E+01;0.5204326E+11
0.18404323163049E+11;-0.9000996E+01;0.5235222E+11
0.18422443547980E+11;-0.9000990E+01;0.5265864E+11
0.18439958540682E+11;-0.9000984E+01;0.5295713E+11
0.18456900401788E+11;-0.9000978E+01;0.5324851E+11
0.18475078825738E+11;-0.9000972E+01;0.5356516E+11
0.18492518385259E+11;-0.9000966E+01;0.5387404E+11
0.18509973519781E+11;-0.9000960E+01;0.5418967E+11
0.18526320957020E+11;-0.9000954E+01;0.5449192E+11
0.18544159545019E+11;-0.9000948E+01;0.5482722E+11
0.18561362343703E+11;-0.9000942E+01;0.5515300E+11
0.18578214976332E+11;-0.9000936E+01;0.5547178E+11
0.18594295449816E+11;-0.9000930E+01;0.5577632E+11
0.18611356089688E+11;-0.9000924E+01;0.5610413E+11
0.18628520657756E+11;-0.9000917E+01;0.5644092E+11
0.18645092569875E+11;-0.9000911E+01;0.5677059E+11
0.18660889184476E+11;-0.9000905E+01;0.5708702E+11
0.18677001333803E+11;-0.9000899E+01;0.5741450E+11
0.18693497426350E+11;-0.9000893E+01;0.5775802E+11
0.18709504507955E+11;-0.9000887E+01;0.5809928E+11
0.18725025984710E+11;-0.9000881E+01;0.5843779E+11
0.18740324093246E+11;-0.9000875E+01;0.5877881E+11
0.18756387079828E+11;-0.9000869E+01;0.5914378E+11
0.18772080982276E+11;-0.9000862E+01;0.5950379E+11
0.18787234833606E+11;-0.9000856E+01;0.5985115E+11
0.18802014336917E+11;-0.9000850E+01;0.6019251E+11
0.18817576136260E+11;-0.9000844E+01;0.6055916E+11
0.18832552090170E+11;-0.9000837E+01;0.6091802E+11
0.18847325004153E+11;-0.9000831E+01;0.6127432E+11
0.18861468030199E+11;-0.8999394E+01;0.6161638E+11
0.18876217304075E+11;-0.8996894E+01;0.6197842E+11
0.18890794105262E+11;-0.8993182E+01;0.6234576E+11
0.18905045849368E+11;-0.8988027E+01;0.6271084E+11
0.18918777672041E+11;-0.8982115E+01;0.6306419E+11
0.18933005281897E+11;-0.8979766E+01;0.6343241E+11
0.18946926067860E+11;-0.8976542E+01;0.6379627E+11
0.18960817933528E+11;-0.8970076E+01;0.6416013E+11
0.18974153107200E+11;-0.8966007E+01;0.6450596E+11
0.18987816592500E+11;-0.8962259E+01;0.6485724E+11
0.19001078419025E+11;-0.8958298E+01;0.6519748E+11
0.19014428208883E+11;-0.8954886E+01;0.6553994E+11
0.19027444647097E+11;-0.8949221E+01;0.6587255E+11
0.19040380777263E+11;-0.8946900E+01;0.6620138E+11
0.19053250429795E+11;-0.8945037E+01;0.6652757E+11
0.19065932110791E+11;-0.8938505E+01;0.6684910E+11
0.19078689962899E+11;-0.8936025E+01;0.6717230E+11
0.19091036730176E+11;-0.8932268E+01;0.6748267E+11
0.19103608037873E+11;-0.8928679E+01;0.6779659E+11
0.19115945747385E+11;-0.8927150E+01;0.6810261E+11
0.19128138331044E+11;-0.8922187E+01;0.6839859E+11
0.19140147068804E+11;-0.8920754E+01;0.6868221E+11
0.19152999618715E+11;-0.8917144E+01;0.6898084E+11
0.19164917502544E+11;-0.8913806E+01;0.6925728E+11
0.19176907293297E+11;-0.8912382E+01;0.6953486E+11
0.19188731648388E+11;-0.8908229E+01;0.6980669E+11
0.19200258952103E+11;-0.8907439E+01;0.7007115E+11
0.19212695979954E+11;-0.8903325E+01;0.7035848E+11
0.19224277850127E+11;-0.8901946E+01;0.7063122E+11
0.19235977007979E+11;-0.8899440E+01;0.7091428E+11
0.19247616147845E+11;-0.8895925E+01;0.7120150E+11
0.19258792200530E+11;-0.8893313E+01;0.7147981E+11
0.19270594982048E+11;-0.8890546E+01;0.7177770E+11
0.19281972536833E+11;-0.8888935E+01;0.7207283E+11
0.19293382939416E+11;-0.8885789E+01;0.7238163E+11
0.19304794105190E+11;-0.8881945E+01;0.7270674E+11
0.19315672230073E+11;-0.8878006E+01;0.7303177E+11
0.19326954877877E+11;-0.8876168E+01;0.7338568E+11
0.19338137183597E+11;-0.8873176E+01;0.7376092E+11
0.19349178548981E+11;-0.8868034E+01;0.7416350E+11
0.19360169797372E+11;-0.8862116E+01;0.7459759E+11
0.19370695430741E+11;-0.8853650E+01;0.7504228E+11
0.19381155774243E+11;-0.8845110E+01;0.7551547E+11
0.19391465788695E+11;-0.8838421E+01;0.7601816E+11
0.19401772750476E+11;-0.8830148E+01;0.7656099E+11
0.19411918709396E+11;-0.8822529E+01;0.7713933E+11
0.19421743202903E+11;-0.8814895E+01;0.7774538E+11
0.19431337947858E+11;-0.8804786E+01;0.7838648E+11
0.19440659936441E+11;-0.8797847E+01;0.7906287E+11
0.19450190193702E+11;-0.8791339E+01;0.7981907E+11
0.19459892431692E+11;-0.8783521E+01;0.8066789E+11
0.19468860456054E+11;-0.8776291E+01;0.8153303E+11
0.19477726996296E+11;-0.8766726E+01;0.8247585E+11
0.19486247671579E+11;-0.8759293E+01;0.8347665E+11
0.19495050907418E+11;-0.8746675E+01;0.8462603E+11
0.19503840595823E+11;-0.8728149E+01;0.8591599E+11
0.19511962933840E+11;-0.8707239E+01;0.8726187E+11
0.19519749028896E+11;-0.8688876E+01;0.8871973E+11
0.19527734100418E+11;-0.8673947E+01;0.9042502E+11
0.19535227956355E+11;-0.8649633E+01;0.9227422E+11
0.19537648623107E+11;-0.8641047E+01;0.9293489E+11
0.19541279623235E+11;-0.8626316E+01;0.9399376E+11
0.19546726123427E+11;-0.8601317E+01;0.9575804E+11
0.19553237058842E+11;-0.8569868E+01;0.9820879E+11
0.19555413226197E+11;-0.8559854E+01;0.9912929E+11
0.19558677477230E+11;-0.8545204E+01;0.1006245E+12
0.19563573853778E+11;-0.8522879E+01;0.1031756E+12
0.19565492876543E+11;-0.8511283E+01;0.1042969E+12
0.19568371410689E+11;-0.8490421E+01;0.1061337E+12
0.19572689211909E+11;-0.8454186E+01;0.1093127E+12
0.19577436780130E+11;-0.8406883E+01;0.1135848E+12
0.19581881658389E+11;-0.8359204E+01;0.1186381E+12
0.19583320840286E+11;-0.8343026E+01;0.1205719E+12
0.19585479613131E+11;-0.8317501E+01;0.1238292E+12
0.19588717772400E+11;-0.8274080E+01;0.1297632E+12
0.19589857261242E+11;-0.8256596E+01;0.1322441E+12
0.19591566494505E+11;-0.8226362E+01;0.1364721E+12
0.19594130344401E+11;-0.8165788E+01;0.1443411E+12
0.19596827642133E+11;-0.8088309E+01;0.1556741E+12
0.19597682400726E+11;-0.8060794E+01;0.1602638E+12
0.19598964538616E+11;-0.8015645E+01;0.1684864E+12
0.19600887745451E+11;-0.7933798E+01;0.1854187E+12
0.19601516254865E+11;-0.7901282E+01;0.1928159E+12
0.19602459018987E+11;-0.7844390E+01;0.2066776E+12
0.19602925687227E+11;-0.7811560E+01;0.2152525E+12
0.19603625689587E+11;-0.7754634E+01;0.2312738E+12
0.19604675693127E+11;-0.7631934E+01;0.2673826E+12
0.19605028054100E+11;-0.7573178E+01;0.2852552E+12
0.19605556595561E+11;-0.7465231E+01;0.3224558E+12
0.19605818223584E+11;-0.7399138E+01;0.3484419E+12
0.19606210665618E+11;-0.7274777E+01;0.4051078E+12
0.19606404924425E+11;-0.7196452E+01;0.4470053E+12
0.19606696312636E+11;-0.7043805E+01;0.5461569E+12
0.19606840549800E+11;-0.6942798E+01;0.6276312E+12
0.19607056905547E+11;-0.6729287E+01;0.8573429E+12
0.19607149264716E+11;-0.6594971E+01;0.1056913E+13
0.19607287803470E+11;-0.6267974E+01;0.1835672E+13
0.19607301409139E+11;-0.6218990E+01;0.2005031E+13
0.19607321817642E+11;-0.6134332E+01;0.2343402E+13
0.19607352430397E+11;-0.5969270E+01;0.3216061E+13
0.19607367012368E+11;-0.5864069E+01;0.3968688E+13
0.19607374096097E+11;-0.5802943E+01;0.4497899E+13
0.19607384721690E+11;-0.5692909E+01;0.5664353E+13
0.19607389981359E+11;-0.5626968E+01;0.6524222E+13
0.19607397870862E+11;-0.5506069E+01;0.8502436E+13
0.19607401776166E+11;-0.5431887E+01;0.1003683E+14
0.19607407634122E+11;-0.5291311E+01;0.1383141E+14
0.19607410533810E+11;-0.5201177E+01;0.1705310E+14
0.19607414883342E+11;-0.5018158E+01;0.2625980E+14
0.19607416366570E+11;-0.4933305E+01;0.3217261E+14
0.19607416885366E+11;-0.4899292E+01;0.3491574E+14
0.19607417663559E+11;-0.4842568E+01;0.4002209E+14
0.19607418830849E+11;-0.4740496E+01;0.5119639E+14
0.19607419408658E+11;-0.4679386E+01;0.5934693E+14
0.19607420275371E+11;-0.4567534E+01;0.7778676E+14
0.19607420704394E+11;-0.4499120E+01;0.9178339E+14
0.19607421347928E+11;-0.4370288E+01;0.1252792E+15
0.19607421666477E+11;-0.4288563E+01;0.1525422E+15
0.19607422144302E+11;-0.4126212E+01;0.2251965E+15
0.19607422326519E+11;-0.4043530E+01;0.2744403E+15
0.19607422400247E+11;-0.4004954E+01;0.3009125E+15
0.19607422510840E+11;-0.3939654E+01;0.3515417E+15
0.19607422676730E+11;-0.3818233E+01;0.4689679E+15
0.19607422758845E+11;-0.3742542E+01;0.5609577E+15
0.19607422882018E+11;-0.3596235E+01;0.7920880E+15
0.19607422937041E+11;-0.3510582E+01;0.9688884E+15
0.19607422963069E+11;-0.3463316E+01;0.1082675E+16
0.19607423002113E+11;-0.3381113E+01;0.1312974E+16
0.19607423060678E+11;-0.3218619E+01;0.1921143E+16
0.19607423085873E+11;-0.3124643E+01;0.2394013E+16
0.19607423096151E+11;-0.3079720E+01;0.2659767E+16
0.19607423111568E+11;-0.3002371E+01;0.3188307E+16
0.19607423134694E+11;-0.2853171E+01;0.4525259E+16
0.19607423144654E+11;-0.2769633E+01;0.5509346E+16
0.19607423149220E+11;-0.2725485E+01;0.6114686E+16
0.19607423156068E+11;-0.2650006E+01;0.7311084E+16
0.19607423166341E+11;-0.2506874E+01;0.1028349E+17
0.19607423171425E+11;-0.2415717E+01;0.1280663E+17
0.19607423173879E+11;-0.2364642E+01;0.1449594E+17
0.19607423177560E+11;-0.2276369E+01;0.1799232E+17
0.19607423183081E+11;-0.2106130E+01;0.2754629E+17
0.19607423184972E+11;-0.2032885E+01;0.3326982E+17
0.19607423187048E+11;-0.1940248E+01;0.4249996E+17
0.19607423187724E+11;-0.1906853E+01;0.4651623E+17
0.19607423188738E+11;-0.1853611E+01;0.5388378E+17
0.19607423190259E+11;-0.1766412E+01;0.6923012E+17
0.19607423190973E+11;-0.1718163E+01;0.7896817E+17
0.19607423192043E+11;-0.1623325E+01;0.9796652E+17
0.19607423192505E+11;-0.1579507E+01;0.1082307E+18
0.19607423193197E+11;-0.1509795E+01;0.1265562E+18
0.19607423193530E+11;-0.1475155E+01;0.1368143E+18
0.19607423194030E+11;-0.1421634E+01;0.1541492E+18
0.19607423194278E+11;-0.1392338E+01;0.1636465E+18
0.19607423194649E+11;-0.1348942E+01;0.1790748E+18
0.19607423195206E+11;-0.1286531E+01;0.2049187E+18
0.19607423195393E+11;-0.1266203E+01;0.2143322E+18
0.19607423195674E+11;-0.1236405E+01;0.2291571E+18
0.19607423196095E+11;-0.1191226E+01;0.2530444E+18
0.19607423196247E+11;-0.1175800E+01;0.2621726E+18
0.19607423196475E+11;-0.1152205E+01;0.2763854E+18
0.19607423196816E+11;-0.1116225E+01;0.2988786E+18
0.19607423196940E+11;-0.1102331E+01;0.3073649E+18
0.19607423197126E+11;-0.1082295E+01;0.3204202E+18
0.19607423197405E+11;-0.1054439E+01;0.3407420E+18
0.19607423197738E+11;-0.1022866E+01;0.3664817E+18
0.19607423198039E+11;-0.9951510E+00;0.3915181E+18
0.19607423198326E+11;-0.9694276E+00;0.4173546E+18
0.19607423198601E+11;-0.9452360E+00;0.4439980E+18
0.19607423198857E+11;-0.9210494E+00;0.4708195E+18
0.19607423199105E+11;-0.8987050E+00;0.4988162E+18
0.19607423199343E+11;-0.8780805E+00;0.5279043E+18
0.19607423199571E+11;-0.8587636E+00;0.5575288E+18
0.19607423199791E+11;-0.8400602E+00;0.5880865E+18
0.19607423200004E+11;-0.8223406E+00;0.6193268E+18
0.19607423200206E+11;-0.8046710E+00;0.6506287E+18
0.19607423200408E+11;-0.7864412E+00;0.6844924E+18
0.19607423200599E+11;-0.7703615E+00;0.7191765E+18
0.19607423200787E+11;-0.7541984E+00;0.7559668E+18
0.19607423200967E+11;-0.7393451E+00;0.7934136E+18
0.19607423201144E+11;-0.7245504E+00;0.8320731E+18
0.19607423201313E+11;-0.7110473E+00;0.8706938E+18
0.19607423201482E+11;-0.6950473E+00;0.9105571E+18
0.19607423201641E+11;-0.6814380E+00;0.9495095E+18
0.19607423201798E+11;-0.6682060E+00;0.9890707E+18
0.19607423201953E+11;-0.6560549E+00;0.1030058E+19
0.19607423202102E+11;-0.6433939E+00;0.1072238E+19
0.19607423202250E+11;-0.6324453E+00;0.1116724E+19
0.19607423202395E+11;-0.6189933E+00;0.1162377E+19
0.19607423202534E+11;-0.6070597E+00;0.1207473E+19
0.19607423202674E+11;-0.5957107E+00;0.1253327E+19
0.19607423202811E+11;-0.5853921E+00;0.1298739E+19
0.19607423202943E+11;-0.5744640E+00;0.1343831E+19
0.19607423203075E+11;-0.5647929E+00;0.1390883E+19
0.19607423203207E+11;-0.5537671E+00;0.1440735E+19
0.19607423203333E+11;-0.5433349E+00;0.1489866E+19
0.19607423203462E+11;-0.5333680E+00;0.1541914E+19
0.19607423203585E+11;-0.5244615E+00;0.1592014E+19
0.19607423203705E+11;-0.5150778E+00;0.1642573E+19
0.19607423203826E+11;-0.5069232E+00;0.1695182E+19
0.19607423203943E+11;-0.4972728E+00;0.1748412E+19
0.19607423204060E+11;-0.4882086E+00;0.1803262E+19
0.19607423204175E+11;-0.4799634E+00;0.1858103E+19
0.19607423204286E+11;-0.4720730E+00;0.1912466E+19
0.19607423204396E+11;-0.4642157E+00;0.1968092E+19
0.19607423204507E+11;-0.4562749E+00;0.2026199E+19
0.19607423204614E+11;-0.4488648E+00;0.2083122E+19
0.19607423204722E+11;-0.4408190E+00;0.2141340E+19
0.19607423204828E+11;-0.4337724E+00;0.2200514E+19
0.19607423204932E+11;-0.4262820E+00;0.2261072E+19
0.19607423205035E+11;-0.4202886E+00;0.2323472E+19
0.19607423205137E+11;-0.4124636E+00;0.2384592E+19
0.19607423205238E+11;-0.4056793E+00;0.2445581E+19
0.19607423205341E+11;-0.3993325E+00;0.2507515E+19
0.19607423205440E+11;-0.3932097E+00;0.2568018E+19
0.19607423205539E+11;-0.3867395E+00;0.2631333E+19
0.19607423205637E+11;-0.3797720E+00;0.2694968E+19
0.19607423205734E+11;-0.3740915E+00;0.2760448E+19
0.19607423205831E+11;-0.3682684E+00;0.2826564E+19
0.19607423205927E+11;-0.3638891E+00;0.2891678E+19
0.19607423206022E+11;-0.3565085E+00;0.2953715E+19
0.19607423206115E+11;-0.3506372E+00;0.3012982E+19
0.19607423206209E+11;-0.3451077E+00;0.3072216E+19
0.19607423206303E+11;-0.3404809E+00;0.3134525E+19
0.19607423206396E+11;-0.3347056E+00;0.3198875E+19
0.19607423206488E+11;-0.3307114E+00;0.3264546E+19
0.19607423206578E+11;-0.3244148E+00;0.3326895E+19
0.19607423206668E+11;-0.3199140E+00;0.3388396E+19
0.19607423206758E+11;-0.3159404E+00;0.3448641E+19
0.19607423206847E+11;-0.3098123E+00;0.3507807E+19
0.19607423206938E+11;-0.3053675E+00;0.3569241E+19
0.19607423207027E+11;-0.3019592E+00;0.3630829E+19
0.19607423207115E+11;-0.2959351E+00;0.3695091E+19
0.19607423207199E+11;-0.2922258E+00;0.3755747E+19
0.19607423207282E+11;-0.2876069E+00;0.3813319E+19
0.19607423207364E+11;-0.2835885E+00;0.3869145E+19
0.19607423207447E+11;-0.2793117E+00;0.3924674E+19
0.19607423207531E+11;-0.2758865E+00;0.3981743E+19
0.19607423207616E+11;-0.2719694E+00;0.4042064E+19
0.19607423207698E+11;-0.2674833E+00;0.4101712E+19
0.19607423207782E+11;-0.2639439E+00;0.4162400E+19
0.19607423207860E+11;-0.2598316E+00;0.4218155E+19
0.19607423207937E+11;-0.2569401E+00;0.4272668E+19
0.19607423208015E+11;-0.2531220E+00;0.4327548E+19
0.19607423208093E+11;-0.2493375E+00;0.4384507E+19
0.19607423208171E+11;-0.2463049E+00;0.4443614E+19
0.19607423208253E+11;-0.2426778E+00;0.4508062E+19
0.19607423208329E+11;-0.2397461E+00;0.4568561E+19
0.19607423208405E+11;-0.2364104E+00;0.4627193E+19
0.19607423208480E+11;-0.2328447E+00;0.4684246E+19
0.19607423208553E+11;-0.2305380E+00;0.4739241E+19
0.19607423208627E+11;-0.2266880E+00;0.4796767E+19
0.19607423208701E+11;-0.2244727E+00;0.4858269E+19
0.19607423208775E+11;-0.2216006E+00;0.4921544E+19
0.19607423208847E+11;-0.2182297E+00;0.4983108E+19
0.19607423208922E+11;-0.2149771E+00;0.5044875E+19
0.19607423208991E+11;-0.2125104E+00;0.5101260E+19
0.19607423209064E+11;-0.2099557E+00;0.5159718E+19
0.19607423209135E+11;-0.2071919E+00;0.5218470E+19
0.19607423209205E+11;-0.2044708E+00;0.5279456E+19
0.19607423209276E+11;-0.2016016E+00;0.5343688E+19
0.19607423209347E+11;-0.1988569E+00;0.5408823E+19
0.19607423209415E+11;-0.1965690E+00;0.5470445E+19
0.19607423209487E+11;-0.1944197E+00;0.5534016E+19
0.19607423209554E+11;-0.1919220E+00;0.5591706E+19
0.19607423209620E+11;-0.1888434E+00;0.5649761E+19
0.19607423209688E+11;-0.1857491E+00;0.5711472E+19
0.19607423209756E+11;-0.1833015E+00;0.5776767E+19
0.19607423209823E+11;-0.1806308E+00;0.5843702E+19
0.19607423209889E+11;-0.1780081E+00;0.5909092E+19
0.19607423209958E+11;-0.1753010E+00;0.5975482E+19
0.19607423210022E+11;-0.1731588E+00;0.6035279E+19
0.19607423210088E+11;-0.1708513E+00;0.6096730E+19
0.19607423210153E+11;-0.1680160E+00;0.6158176E+19
0.19607423210217E+11;-0.1659106E+00;0.6222843E+19
0.19607423210281E+11;-0.1634522E+00;0.6291439E+19
0.19607423210346E+11;-0.1608315E+00;0.6361745E+19
0.19607423210410E+11;-0.1584361E+00;0.6429478E+19
0.19607423210474E+11;-0.1562679E+00;0.6494710E+19
0.19607423210536E+11;-0.1534934E+00;0.6556860E+19
0.19607423210598E+11;-0.1511985E+00;0.6619667E+19
0.19607423210661E+11;-0.1498880E+00;0.6686389E+19
0.19607423210724E+11;-0.1469146E+00;0.6756621E+19
0.19607423210787E+11;-0.1451031E+00;0.6829767E+19
0.19607423210848E+11;-0.1429632E+00;0.6901082E+19
0.19607423210911E+11;-0.1404345E+00;0.6971690E+19
0.19607423210970E+11;-0.1381018E+00;0.7035109E+19
0.19607423211030E+11;-0.1362273E+00;0.7097075E+19
0.19607423211089E+11;-0.1345055E+00;0.7158598E+19
0.19607423211149E+11;-0.1319575E+00;0.7220646E+19
0.19607423211209E+11;-0.1308351E+00;0.7284742E+19
0.19607423211268E+11;-0.1283395E+00;0.7349965E+19
0.19607423211327E+11;-0.1269225E+00;0.7414601E+19
0.19607423211386E+11;-0.1250206E+00;0.7475228E+19
0.19607423211444E+11;-0.1236439E+00;0.7532476E+19
0.19607423211501E+11;-0.1216760E+00;0.7588475E+19
0.19607423211559E+11;-0.1208949E+00;0.7644426E+19
0.19607423211618E+11;-0.1183639E+00;0.7700792E+19
0.19607423211676E+11;-0.1177398E+00;0.7756469E+19
0.19607423211734E+11;-0.1153939E+00;0.7810392E+19
0.19607423211792E+11;-0.1143713E+00;0.7859266E+19
0.19607423211850E+11;-0.1130695E+00;0.7901892E+19
0.19607423211908E+11;-0.1116707E+00;0.7939007E+19
0.19607423211965E+11;-0.1099021E+00;0.7972843E+19
0.19607423212022E+11;-0.1086342E+00;0.8004595E+19
0.19607423212079E+11;-0.1061007E+00;0.8036069E+19
0.19607423212135E+11;-0.1026728E+00;0.8068081E+19
0.19607423212192E+11;-0.1007124E+00;0.8099562E+19
0.19607423212249E+11;-0.9763011E-01;0.8129608E+19
0.19607423212305E+11;-0.9575011E-01;0.8156616E+19
0.19607423212361E+11;-0.9434654E-01;0.8180432E+19
0.19607423212417E+11;-0.9268182E-01;0.8200695E+19
0.19607423212472E+11;-0.9101413E-01;0.8218091E+19
0.19607423212527E+11;-0.8767272E-01;0.8233598E+19
0.19607423212581E+11;-0.8581268E-01;0.8247071E+19
0.19607423212636E+11;-0.8302050E-01;0.8258079E+19
0.19607423212690E+11;-0.8103353E-01;0.8266273E+19
0.19607423212743E+11;-0.7996584E-01;0.8272645E+19
0.19607423212796E+11;-0.7803422E-01;0.8277717E+19
0.19607423212850E+11;-0.7721100E-01;0.8281664E+19
0.19607423212902E+11;-0.7404829E-01;0.8284858E+19
0.19607423212954E+11;-0.7220596E-01;0.8287961E+19
0.19607423213006E+11;-0.6981179E-01;0.8290293E+19
0.19607423213058E+11;-0.6761763E-01;0.8290367E+19
0.19607423213109E+11;-0.6663504E-01;0.8288067E+19
0.19607423213160E+11;-0.6473888E-01;0.8283843E+19
0.19607423213211E+11;-0.6360377E-01;0.8277949E+19
0.19607423213262E+11;-0.6175756E-01;0.8271261E+19
0.19607423213311E+11;-0.5981830E-01;0.8264419E+19
0.19607423213361E+11;-0.5802773E-01;0.8257128E+19
0.19607423213411E+11;-0.5549207E-01;0.8248358E+19
0.19607423213460E+11;-0.5421540E-01;0.8237842E+19
0.19607423213509E+11;-0.5283517E-01;0.8226276E+19
0.19607423213558E+11;-0.5127015E-01;0.8214332E+19
0.19607423213607E+11;-0.5074441E-01;0.8202054E+19
0.19607423213655E+11;-0.4859140E-01;0.8190693E+19
0.19607423213703E+11;-0.4753824E-01;0.8180199E+19
0.19607423213751E+11;-0.4456451E-01;0.8169793E+19
0.19607423213799E+11;-0.4293121E-01;0.8158543E+19
0.19607423213846E+11;-0.4228690E-01;0.8146067E+19
0.19607423213893E+11;-0.4016763E-01;0.8132852E+19
0.19607423213939E+11;-0.3918549E-01;0.8119823E+19
0.19607423213986E+11;-0.3825018E-01;0.8107934E+19
0.19607423214032E+11;-0.3709635E-01;0.8097065E+19
0.19607423214078E+11;-0.3497366E-01;0.8087119E+19
0.19607423214124E+11;-0.3281546E-01;0.8076949E+19
0.19607423214170E+11;-0.3183247E-01;0.8065822E+19
0.19607423214215E+11;-0.3037596E-01;0.8053857E+19
0.19607423214260E+11;-0.2877536E-01;0.8041742E+19
0.19607423214305E+11;-0.2828002E-01;0.8030246E+19
0.19607423214350E+11;-0.2680029E-01;0.8019556E+19
0.19607423214396E+11;-0.2594966E-01;0.8009443E+19
0.19607423214441E+11;-0.2376200E-01;0.8000529E+19
0.19607423214485E+11;-0.2224078E-01;0.7991717E+19
0.19607423214530E+11;-0.2180609E-01;0.7982226E+19
0.19607423214573E+11;-0.1949614E-01;0.7971852E+19
0.19607423214617E+11;-0.1834164E-01;0.7961337E+19
0.19607423214661E+11;-0.1775379E-01;0.7951540E+19
0.19607423214704E+11;-0.1617576E-01;0.7942609E+19
0.19607423214748E+11;-0.1563945E-01;0.7934584E+19
0.19607423214791E+11;-0.1365025E-01;0.7927279E+19
0.19607423214834E+11;-0.1267963E-01;0.7919707E+19
0.19607423214877E+11;-0.1139510E-01;0.7911146E+19
0.19607423214920E+11;-0.9509448E-02;0.7902270E+19
